id,image_url,page_url,Title,Actors,Production,Director,Release_date,Genre,Awards,Critic_Score,Runtime
371546,https://m.media-amazon.com/images/M/MV5BMTUzODcyMjg0N15BMl5BanBnXkFtZTgwODExMjQ1MDE@._V1_SX300.jpg,https://www.imdb.com/title/tt2545936/,Jake's Road,"Eric Roberts, Garrett Hines, Leticia Jimenez, Patrick Flanagan",N/A,Mike Mayhall,23 Sep 2017,"Action, Horror, Thriller",1 win & 2 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '4.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '50%'}]",85 min
371547,N/A,https://www.imdb.com/title/tt2545972/,Diva Bale Sari Raat,"Amrik Gill, Ved Goswami, Javed Khan, Mehar Mittal",N/A,Harpal Tiwana,16 Sep 1991,Drama,N/A,[],122 min
371548,N/A,https://www.imdb.com/title/tt2545976/,Creating Buddhas: The Making and Meaning of Fabric Thangkas,N/A,N/A,N/A,N/A,N/A,N/A,[],N/A
371549,N/A,https://www.imdb.com/title/tt2546108/,Khang lang phap,"Nattaya Dangbunga, Amphol Lumpoon, Juree Ohsiri",N/A,Pieak Poster,27 Apr 1985,"Drama, Romance",N/A,[],N/A
371550,N/A,https://www.imdb.com/title/tt2546122/,Fóra,N/A,N/A,N/A,N/A,N/A,N/A,[],N/A
371551,https://m.media-amazon.com/images/M/MV5BMTIzYWZiMzktODU1MS00YTQxLThmMDItODZiMzQ5ZmI3YmY3XkEyXkFqcGdeQXVyOTkyOTE4MQ@@._V1_SX300.jpg,https://www.imdb.com/title/tt2546132/,Eel,"Nathalie Biermanns, Ty Foster, Sina J. Henrie, Brennan Kelleher",N/A,James Kaelan,16 Apr 2015,Drama,1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}]",80 min
371552,N/A,https://www.imdb.com/title/tt2546150/,Shakespeares skjulte sannhet,N/A,N/A,Jørgen Friberg,N/A,"Documentary, History",N/A,"[{'Source': 'Internet Movie Database', 'Value': '8.3/10'}]",105 min
371553,N/A,https://www.imdb.com/title/tt2546176/,A casa non si torna,Franca Rame,N/A,"Giangiacomo de Stefano, Lara Rongoni",01 Jun 2012,"Documentary, Drama",N/A,[],60 min
371554,N/A,https://www.imdb.com/title/tt2546194/,Liever geen bezoek,"Wim Christiaanse, Evert de Jonge, Jan Nauta, Guus Schut-Sterkenburg",N/A,Andries Udink,26 Apr 2009,"Documentary, War",N/A,[],98 min
371555,N/A,https://www.imdb.com/title/tt2546234/,Isban,"C.M. Bleach, M.A. Wetherell, Elise Hamilton, Grafton Williams",N/A,Joseph Albrecht,02 Feb 1920,Adventure,N/A,[],N/A
371556,N/A,https://www.imdb.com/title/tt2546256/,Gupt Raj,Pran,N/A,N/A,N/A,N/A,N/A,[],N/A
371557,https://m.media-amazon.com/images/M/MV5BMTc3Mzk5NzUzNl5BMl5BanBnXkFtZTcwNTQ3NjE5OA@@._V1_SX300.jpg,https://www.imdb.com/title/tt2546292/,The 2007 Academy Award Nominated Short Films: Animation,"Evgeniya Kryukova, John Lennon, Jerry Levitan, Laurie Maher",N/A,"Chris Lavis, Alexander Petrov, Josh Raskin, Maciek Szczerbowski, Suzie Templeton, Samuel Tourneux",13 Feb 2008,N/A,N/A,[],86 min
371558,https://m.media-amazon.com/images/M/MV5BMTQ0MzY4OTcyMF5BMl5BanBnXkFtZTcwNjQ3NjE5OA@@._V1_SX300.jpg,https://www.imdb.com/title/tt2546294/,The 2007 Academy Award Nominated Short Films: Live Action,"Charlotte Asprey, Teis Bayer, Rasmus Botoft, Richard Brake",N/A,"Christian E. Christiansen, Daniel Barber, Andrea Jublin, Philippe Pollet-Villard, Guy Thys",13 Feb 2008,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}]",134 min
371559,https://ia.media-imdb.com/images/M/MV5BMjEzMDgxMzA5NV5BMl5BanBnXkFtZTcwMzQ3NjE5OA@@._V1_SX300.jpg,https://www.imdb.com/title/tt2546296/,The 2006 Academy Award Nominated Short Films: Animation,Liv Ullmann,N/A,"Roger Allers, Don Hahn, Torill Kove, Chris Renaud, Gary Rydstrom, Mike Thurmeier, Géza M. Tóth",16 Feb 2007,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}]",45 min
371560,N/A,https://www.imdb.com/title/tt2546302/,Fredonia,"Kate Benfield, Stan Boardman, Anna Cardus, Patsi Crawford",N/A,Matt Shiel,24 Nov 2012,Comedy,N/A,[],83 min
371561,N/A,https://www.imdb.com/title/tt2546338/,Talad Prommajaree,"Chintara Sukapatana, Nattaya Dangbunga, Kriengkrai Unhanan, Santisuk Promsiri",N/A,Narong Charuchinda,03 Sep 1988,Drama,N/A,[],N/A
371562,N/A,https://www.imdb.com/title/tt2546384/,Haters,"Carl Stallworth, Jermaine Thomas, Tiera Barnes, Nicole Kitty Griffin",N/A,Carl Stallworth,10 Dec 2012,Drama,N/A,[],N/A
371563,N/A,https://www.imdb.com/title/tt2546386/,Krasue Sao,"Sombat Metanee, Metta Rungrat, Sulaleewan Suwanatat, Pisamai Wilaisak",N/A,S. Naowaratch,01 Feb 1973,Horror,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}]",N/A
371564,https://m.media-amazon.com/images/M/MV5BMTAzMjQxMTAwMDZeQTJeQWpwZ15BbWU4MDcyNjcwNjAx._V1_SX300.jpg,https://www.imdb.com/title/tt2546394/,Genetic Roulette: The Gamble of our Lives,"Lisa Oz, Robin Bernhoft, Myrto Ashe, Doris Rapp",N/A,Jeffrey M. Smith,01 Aug 2012,Documentary,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '80%'}]",85 min
371565,https://m.media-amazon.com/images/M/MV5BMTY0OTEzNjg5Nl5BMl5BanBnXkFtZTgwNzE0NDYwMTE@._V1_SX300.jpg,https://www.imdb.com/title/tt2546396/,One Wisdom,"Angaangaq Angakkorsuaq, Sara Annon, Maria Alice Campos Freire, Andrew Floyd",N/A,Markus Werner,N/A,"Documentary, Adventure, Mystery",N/A,[],108 min
371566,https://m.media-amazon.com/images/M/MV5BMGI1MTBkOGEtYzI0Ni00ZjBiLTk0YzktNzExNzlmNTU5ZTJjXkEyXkFqcGdeQXVyNjE3MDQxNjY@._V1_SX300.jpg,https://www.imdb.com/title/tt2546434/,Kiyoku yawaku,"Masami Nagasawa, Yûki Furukawa, Kaoru Hirata, Masaki Okada",N/A,Takehiko Shinjo,26 Oct 2013,"Comedy, Romance",N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}]",126 min
371567,N/A,https://www.imdb.com/title/tt2546484/,Russisk Rulett,"Vegard Bøhlerengen, Nicolai Caspari Stigar, Mari Skancke, Stephen St. Peter",N/A,Daniel Wetherell,13 Aug 2008,Drama,N/A,[],58 min
371568,N/A,https://www.imdb.com/title/tt2546550/,Kwa Ja Roo Dieng Sa,"Nappon Gomarachun, Atoharapan Paiboonsuwan, Kamtorn Suwanpiyasiri, Athip Thongjinda",N/A,Chana Krapayun,07 Mar 1987,Drama,N/A,[],N/A
371569,N/A,https://www.imdb.com/title/tt2546748/,Mae Luek Kerd Dai,"Anchalee Chaisiri, Alice Criston, Nipaporn Nongnuj, Suchao Pongwilai",N/A,Chana Krapayun,20 Feb 1982,Drama,N/A,[],N/A
371570,https://m.media-amazon.com/images/M/MV5BMjA4MDQ1MDAzOF5BMl5BanBnXkFtZTcwNDE5NjMzOQ@@._V1_SX300.jpg,https://www.imdb.com/title/tt2546764/,Sons of Liberty,"Tamer Hassan, Keith David, Elyse Levesque, Mark Sheppard",Inception Media Group,Drew Hall,06 Jul 2013,"Action, Sci-Fi",1 win & 2 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '3.7/10'}]",94 min
371571,N/A,https://www.imdb.com/title/tt2546808/,Up and Coming,"Courtney S. Bunbury, Norman Jackson, Razor Rizzotti",N/A,Cedric Green,22 Nov 2013,Drama,N/A,[],N/A
371572,N/A,https://www.imdb.com/title/tt2546818/,The Song,Uverworld,N/A,Teppei Nakamura,22 Aug 2012,Documentary,N/A,[],107 min
371573,N/A,https://www.imdb.com/title/tt2546850/,CinemApocalypse,"Arnaud Bordas, David S. Cohen, Volker Engel, Xavier Gens",N/A,"Philippe Guedj, Xavier Sayanoff",16 Nov 2012,Documentary,N/A,[],52 min
371574,https://m.media-amazon.com/images/M/MV5BZmZjNTNlNDYtZTA0Yi00MmUzLTgxYmYtMWFmOTRkMzBkNDlkXkEyXkFqcGdeQXVyNjYxNDMyMTE@._V1_SX300.jpg,https://www.imdb.com/title/tt2546868/,Caíto,"Franca Licata, Bárbara Lombardo, Luis Pfening, Romina Ricci",N/A,Guillermo Pfening,14 Apr 2012,N/A,1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}]",70 min
371575,N/A,https://www.imdb.com/title/tt2546872/,Twinge,"Kane Hodder, Anna Margaret, Neil Brown Jr., Theodus Crane",N/A,N/A,N/A,"Crime, Horror, Thriller",N/A,[],N/A
371576,N/A,https://www.imdb.com/title/tt2546900/,Bound by Blue,"Richard Davies, Jenny Lovell, Frank Magree, Debbie Zukerman",N/A,David Hawkins,N/A,Drama,N/A,[],N/A
371577,N/A,https://www.imdb.com/title/tt2546964/,In-World War,"Simeon Moses, Brian Levy, Sara Ahmed, Premstar Santana",N/A,N/A,N/A,Sci-Fi,N/A,[],N/A
371578,N/A,https://www.imdb.com/title/tt2546978/,Sapni,"Prem Chopra, Hiralal, Khairati, W.M. Khan",N/A,N/A,N/A,Drama,N/A,[],N/A
371579,https://m.media-amazon.com/images/M/MV5BMTA0OTY1ODA2MjVeQTJeQWpwZ15BbWU3MDc2OTY2ODg@._V1_SX300.jpg,https://www.imdb.com/title/tt2546980/,Second Sight,"Heather Beyer, Brandon Cadwell, Caleb Campbell, Jeremy Denief",N/A,Elijah Austin,14 Dec 2012,"Drama, Sci-Fi, Thriller",N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}]",60 min
371580,N/A,https://www.imdb.com/title/tt2546982/,Composer Alive: Eastern Expressions,"Hulya Alpakin, Alyson Berger, Seth Boustead, Henry Fogel",N/A,Dave Less,20 Jul 2007,Documentary,N/A,[],55 min
371581,N/A,https://www.imdb.com/title/tt2546994/,Phone Book,N/A,N/A,N/A,N/A,Thriller,N/A,[],N/A
371582,https://m.media-amazon.com/images/M/MV5BMTQzNDU2NDI4OV5BMl5BanBnXkFtZTcwMzM0NzA2OQ@@._V1_SX300.jpg,https://www.imdb.com/title/tt2546996/,Official 2012 World Series Film,Benjamin Bratt,N/A,"Matthew Anderton, Tareq Naouri",20 Nov 2012,"Documentary, Sport",N/A,"[{'Source': 'Internet Movie Database', 'Value': '9.2/10'}]",83 min
371583,https://m.media-amazon.com/images/M/MV5BMTk1MjU5NTIzM15BMl5BanBnXkFtZTcwODU2NjM4OA@@._V1_SX300.jpg,https://www.imdb.com/title/tt2547032/,Dolphin's Song,"Kathy Krantz, Mike Mitchell, Terry G. Reed, Christal Kahles",N/A,Colin Stewart,16 Dec 2015,"Family, Sci-Fi",N/A,[],N/A
371584,https://m.media-amazon.com/images/M/MV5BM2NmMDRlOTQtOThiNC00OTdkLTg4OWUtNmRmNTQ3ZGI1ZjgwXkEyXkFqcGdeQXVyNjk2MjYwNjQ@._V1_SX300.jpg,https://www.imdb.com/title/tt2547122/,(R)esistenza,N/A,N/A,Francesco Cavaliere,01 Feb 2011,"Documentary, Crime, Drama",N/A,[],73 min
371585,https://m.media-amazon.com/images/M/MV5BMTg4NDg1OTE4MF5BMl5BanBnXkFtZTgwMzU5NzA3NTE@._V1_SX300.jpg,https://www.imdb.com/title/tt2547172/,Larry Gaye: Renegade Male Flight Attendant,"Mark Feuerstein, Jessica Lowndes, Stanley Tucci, Christopher Fitzgerald",Orion Releasing,Sam Friedlander,05 Jun 2015,"Comedy, Drama, Fantasy, Romance",N/A,"[{'Source': 'Internet Movie Database', 'Value': '4.5/10'}]",99 min
371586,N/A,https://www.imdb.com/title/tt2547190/,The Bridal Chamber,"Mark Stewart Iverson, Kevin Driscoll",N/A,Mark Stewart Iverson,N/A,"Comedy, Drama, Family",N/A,[],120 min
371587,N/A,https://www.imdb.com/title/tt2547204/,The Maddening Descent,"Graham Klebba, Aidan Klebba, Justin Wheelon, Sarah Weston",N/A,Evan Cook,19 Apr 2013,Thriller,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}]",64 min
371588,https://m.media-amazon.com/images/M/MV5BMmJhZDU4MDktZmFiZi00OTc1LTgwZjQtMzA3MjRhNTFmOTc5XkEyXkFqcGdeQXVyMjc1MDI5NDk@._V1_SX300.jpg,https://www.imdb.com/title/tt2547220/,Caso Pendiente,N/A,N/A,Juan Gautier,29 Nov 2012,Documentary,N/A,[],N/A
371589,https://m.media-amazon.com/images/M/MV5BMTk2MDg4OTkwN15BMl5BanBnXkFtZTcwNDY3NjQyOQ@@._V1_SX300.jpg,https://www.imdb.com/title/tt2547226/,Submit the Documentary: The Virtual Reality of Cyberbullying,"Les Ottolenghi, Kate Wasiele",N/A,Les Ottolenghi,23 Mar 2013,"Documentary, Drama, Family",1 win.,"[{'Source': 'Internet Movie Database', 'Value': '8.0/10'}]",56 min
371590,N/A,https://www.imdb.com/title/tt2547238/,Poo Chai Pai Leung,"Visarut Ketprasit, Saowaluk Leelabut, Varayut Milintajinda, Naowarat Yuktanan",N/A,Rungsiri Lim-aksorn,01 May 1987,Drama,N/A,[],N/A
371591,https://m.media-amazon.com/images/M/MV5BMTc5NzUzMjUyN15BMl5BanBnXkFtZTgwNjQzMzI2NTE@._V1_SX300.jpg,https://www.imdb.com/title/tt2547290/,Dry Bones,"Debbie Rochon, Michael O'Hear, John Renna, Paul McGinnis",N/A,"Gregory Lamberson, Michael O'Hear(co-director)",18 Oct 2013,"Horror, Thriller",1 win.,"[{'Source': 'Internet Movie Database', 'Value': '5.2/10'}]",90 min
371592,N/A,https://www.imdb.com/title/tt2547302/,Bajarse en marcha,"Pedro García Aguado, Dra. María Alvarez, Gemmna Bieto, Manel Estiarte",N/A,Jorge del Rey,26 Dec 2012,Documentary,N/A,[],56 min
371593,https://m.media-amazon.com/images/M/MV5BMTk4OTg1ODU2Ml5BMl5BanBnXkFtZTgwODUzMTM2NzE@._V1_SX300.jpg,https://www.imdb.com/title/tt2547316/,Por Tu Culpa,"Licenciada Adelaida, David Aguayo, Jorge Almada, Erika Arredondo",N/A,Gonzalo Gonzalez,N/A,"Drama, Romance",N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.2/10'}]",125 min
371594,https://m.media-amazon.com/images/M/MV5BMjAzMzU5MTU0MV5BMl5BanBnXkFtZTcwOTExOTg3OQ@@._V1_SX300.jpg,https://www.imdb.com/title/tt2547332/,Divorce: A Journey Through the Kids' Eyes,"Artemi Adreev, Alesya Andreev, Christina Andreev, Alexander Banoub",N/A,Evgeny Afineevsky,01 Apr 2014,Documentary,2 wins.,[],54 min
371595,N/A,https://www.imdb.com/title/tt2547366/,Carmen,"Doru Ana, Mimi Branescu, Amalia Ciolan, Laura Cret",N/A,Doru Nitescu,22 May 2015,Drama,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}]",89 min
371596,https://m.media-amazon.com/images/M/MV5BMTQyNjgwODY4M15BMl5BanBnXkFtZTcwOTY5NjY4OA@@._V1_SX300.jpg,https://www.imdb.com/title/tt2547392/,Beauty Factory,"Ly Jonaitis, Chiqui Montiel, Vanessa Peretti, Barbara Sanchez",Gravitas,"Zachary Kerschberg, Patrick Pineda",04 Apr 2013,"Documentary, Drama",N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}]",85 min
371597,https://m.media-amazon.com/images/M/MV5BMTgxOTMyNTIwOF5BMl5BanBnXkFtZTcwMDE4MDk4OA@@._V1_SX300.jpg,https://www.imdb.com/title/tt2547448/,3 Girls,"Quincy Gardner, Jaime Griffon, Dontrell Jones, Saegye Kim",N/A,Quincy Gardner,07 May 2014,Drama,N/A,[],70 min
371598,https://m.media-amazon.com/images/M/MV5BMTcxNDEzODU4OV5BMl5BanBnXkFtZTgwNjIyNjcwMDE@._V1_SX300.jpg,https://www.imdb.com/title/tt2547486/,Anchor Baby,"Brett Butler, Eve Mauro, Matthew James Gulbranson, Shamus Murphy",N/A,Shamus Murphy,N/A,Comedy,N/A,[],N/A
371599,N/A,https://www.imdb.com/title/tt2547508/,Breakfast,"Casey Geraghty, Nick Taylor, Zach Smith, Mike Dempsey",N/A,"Mike Dempsey, Mark Golembeski",01 Dec 2009,"Short, Sport",N/A,[],45 min
371600,N/A,https://www.imdb.com/title/tt2547550/,Droppin',"Mike Adeliuk, Jordan Nield, Alexis Roland, Ben Wynn",N/A,Anthony Cupaiuolo,15 Sep 2009,Sport,N/A,[],N/A
371601,N/A,https://www.imdb.com/title/tt2547562/,Dinner,"Mike Dempsey, John Lyke, Casey Geraghty, Nick Taylor",N/A,"Mike Dempsey, Casey Geraghty, Mark Golembeski, John Lyke",30 Dec 2011,"Short, Sport",N/A,[],45 min
371602,https://m.media-amazon.com/images/M/MV5BNTI1NzQzMjgxOF5BMl5BanBnXkFtZTgwOTY1OTY2OTE@._V1_SX300.jpg,https://www.imdb.com/title/tt2547584/,The Light Between Oceans,"Michael Fassbender, Alicia Vikander, Rachel Weisz, Florence Clery","Heyday Films, Participant Media",Derek Cianfrance,02 Sep 2016,"Drama, Romance",1 win & 11 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '61%'}, {'Source': 'Metacritic', 'Value': '60/100'}]",133 min
371603,https://m.media-amazon.com/images/M/MV5BZDQxODQ0M2MtNWY2Yi00Y2UzLWE1YzMtZGM4NDViNDhlMTcwXkEyXkFqcGdeQXVyMjMzMjU4OQ@@._V1_SX300.jpg,https://www.imdb.com/title/tt2547622/,Tales from the Warner Bros. Lot,"Leith Adams, Ben Affleck, Dan Aykroyd, Steve Carell",N/A,Gary Khammar,15 Jan 2013,Documentary,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}]",106 min
371604,https://ia.media-imdb.com/images/M/MV5BMjI5MjYxODg5NV5BMl5BanBnXkFtZTcwOTUzOTM2OQ@@._V1_SX300.jpg,https://www.imdb.com/title/tt2547632/,The Only Real Game,"Melissa Leo, Bame, Bhanu, Jeff Brueggemann",Baseball Dreams,Mirra Bank,01 May 2013,"Documentary, Sport",1 win.,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '100%'}, {'Source': 'Metacritic', 'Value': '69/100'}]",82 min
371605,https://m.media-amazon.com/images/M/MV5BMjMzMzI1OTAyOF5BMl5BanBnXkFtZTcwMDE0NjQwOQ@@._V1_SX300.jpg,https://www.imdb.com/title/tt2547640/,My Earl Grey,"Anthem Moss, Soo Yeon Lee, Taylor Laughlin, Maria Ines",N/A,Jacob Swanson,N/A,"Comedy, Drama, Romance",N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}]",82 min
371606,https://m.media-amazon.com/images/M/MV5BMTA5MTg1MDQ0MjVeQTJeQWpwZ15BbWU3MDQyMjg2Mjk@._V1_SX300.jpg,https://www.imdb.com/title/tt2547650/,The Castle Project,"Mike Allen, Matthew M. Baxter, Bryan Bonner, Jennifer Clark",Cinema Libre Studio,Brian Higgins,01 Oct 2013,"Documentary, History, Horror, Mystery, Thriller",N/A,"[{'Source': 'Internet Movie Database', 'Value': '4.3/10'}]",86 min
371607,N/A,https://www.imdb.com/title/tt2547832/,Kinomaniya,N/A,N/A,Anna Yarovenko,13 Feb 2005,Documentary,N/A,[],N/A
371608,N/A,https://www.imdb.com/title/tt2547914/,"On the Cusp, Off the Cuff","J.D. Amato, Will Hines, Anthony King, Allie Kokesh",N/A,Nate Dern,N/A,"Documentary, Biography, Comedy",N/A,[],55 min
371609,https://m.media-amazon.com/images/M/MV5BNTQ4NTk3MzkxOV5BMl5BanBnXkFtZTgwOTk2Mjg1MjE@._V1_SX300.jpg,https://www.imdb.com/title/tt2547942/,Starship: Rising,"Darren Jacobs, Emii, Brooke Lewis Bellas, Claudia Wells","Empire Motion Pictures, Circle Pictures, Morphius Film",Neil Johnson,21 Aug 2014,"Action, Sci-Fi",4 wins & 3 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '2.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '3%'}]",91 min
371610,N/A,https://www.imdb.com/title/tt2547992/,Translatina,N/A,N/A,Felipe Degregori,N/A,Documentary,N/A,[],93 min
371611,N/A,https://www.imdb.com/title/tt2548030/,Chettayees,"Lal, Biju Menon, Mia George, Suresh Krishna",N/A,Shajoon Kariyal,30 Nov 2012,Family,N/A,"[{'Source': 'Internet Movie Database', 'Value': '4.3/10'}]",N/A
371612,https://m.media-amazon.com/images/M/MV5BMjM1NjI4MjU2MV5BMl5BanBnXkFtZTgwOTMzOTQ2MTE@._V1_SX300.jpg,https://www.imdb.com/title/tt2548070/,The Paper Boat,"Daniel Wilkinson, Linda Bella, Steven Eckholdt, Burt Culver",N/A,Los Angeles Barea,01 Apr 2015,"Crime, Drama, Mystery",N/A,[],N/A
371613,N/A,https://www.imdb.com/title/tt2548074/,Demons and Angels,"Michele Baldwin, Karl Bardosh, Bob L",N/A,Karl Bardosh,02 Oct 2012,Documentary,N/A,"[{'Source': 'Internet Movie Database', 'Value': '4.7/10'}]",77 min
371614,https://m.media-amazon.com/images/M/MV5BZmNlYmRjNWYtM2I0MS00ODQ5LWFjNzItMDhjMDg2MWIxZjQ2XkEyXkFqcGdeQXVyNTcxODQ4NDE@._V1_SX300.jpg,https://www.imdb.com/title/tt2548094/,Thanha Rathi Ranga,"Adam Adamally, Kamal Addaraarachchi, Thumindnu Dodantenna, Dayadewa Edirisinghe",N/A,"Nilendra Deshapriya, Natasha Dream",17 Oct 2014,Drama,N/A,"[{'Source': 'Internet Movie Database', 'Value': '8.8/10'}]",95 min
371615,https://m.media-amazon.com/images/M/MV5BODU1OWMxMjEtZTZkNi00N2MxLWE1MjgtZWUyZjY4YTg5ZDY2XkEyXkFqcGdeQXVyNjkxOTM4ODY@._V1_SX300.jpg,https://www.imdb.com/title/tt2548096/,The Queen,"Hossein Ahangar, Hamid Reza Azarang, Hooman Barghnavard, Homayoun Ershadi",N/A,Mohammad Ali Bashe Ahangar,01 May 2013,"Action, Drama, War",4 wins & 7 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}]",104 min
371616,https://m.media-amazon.com/images/M/MV5BMTMyOTMxZmYtNjU0Ni00OTYwLWJiZWMtZjIyOTkzNWEyMjVhL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjkzNDQ5MTg@._V1_SX300.jpg,https://www.imdb.com/title/tt2548164/,Akrep Yuvasi,"Mustafa Alabora, Banu Alkan, Muhip Arciman, Cüneyt Arkin",N/A,Melih Gülgen,01 Apr 1977,"Action, Crime, Thriller",N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}]",95 min
371617,N/A,https://www.imdb.com/title/tt2548166/,Two Bang Bang,"Vincent Peltier, Bertrand Tschaen, Gilbert Romer, Yuki Sushimi",N/A,Vincent Peltier,13 Oct 2010,"Comedy, Crime, Thriller",N/A,[],N/A
371618,https://m.media-amazon.com/images/M/MV5BMjE5Mjg1NTE3MF5BMl5BanBnXkFtZTgwMjg4Nzc1MzE@._V1_SX300.jpg,https://www.imdb.com/title/tt2548208/,Poker Night,"Beau Mirchoff, Ron Perlman, Giancarlo Esposito, Titus Welliver",N/A,Greg Francis,20 Nov 2014,"Crime, Mystery, Thriller",N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '50%'}, {'Source': 'Metacritic', 'Value': '35/100'}]",104 min
371619,N/A,https://www.imdb.com/title/tt2548220/,Madras to Pondicherry,"Kalpana, Manorama, Manorama, Nagesh",N/A,Thirumalai-Mahalingam,N/A,Comedy,N/A,[],N/A
371620,N/A,https://www.imdb.com/title/tt2548240/,The Strangers,N/A,N/A,Wusi Liu,04 Mar 2010,Documentary,N/A,[],80 min
371621,N/A,https://www.imdb.com/title/tt2548298/,L.A. Raeven: Beyond the Image,N/A,N/A,Lisa Boerstra,N/A,Documentary,1 nomination.,[],74 min
371622,N/A,https://www.imdb.com/title/tt2548300/,Valley of the Forgotten,N/A,N/A,Maria Raduan,N/A,Documentary,1 nomination.,[],N/A
371623,N/A,https://www.imdb.com/title/tt2548322/,Tôkyô madamu to Ôsaka fujin,"Izumi Ashikawa, Chukan Inagawa, Mie Kitahara, Shôichi Kofujita",N/A,Yûzô Kawashima,07 Oct 1953,N/A,N/A,[],96 min
371624,N/A,https://www.imdb.com/title/tt2548326/,Seifuku honban oshiete,"Mai Yamashita, Miyuki Katsuragi, Junko Kanô, Kôta Tanabe",N/A,Takushô Tsunemoto,06 Apr 1990,N/A,N/A,[],57 min
371625,N/A,https://www.imdb.com/title/tt2548330/,Tekirei san'nin musume,"Toshio Hosokawa, Michiko Ikuno, Tokuji Kobayashi, Toshiko Kobayashi",N/A,Yûzô Kawashima,30 Nov 1951,N/A,N/A,[],84 min
371626,N/A,https://www.imdb.com/title/tt2548342/,Honban urakagyô: Erekutokôru ikuiku,"Hitomi Kudô, Satomi Shimazaki, Chinatsu Minamino",N/A,Kôtarô Hanahishi,06 Apr 1990,N/A,N/A,[],59 min
371627,https://m.media-amazon.com/images/M/MV5BMTAwOTIxMDA0MjZeQTJeQWpwZ15BbWU4MDg1MjgzNzQz._V1_SX300.jpg,https://www.imdb.com/title/tt2548396/,The Cloverfield Paradox,"Gugu Mbatha-Raw, David Oyelowo, Daniel Brühl, John Ortiz","Paramount Pictures, Bad Robot",Julius Onah,04 Feb 2018,"Action, Adventure, Horror, Sci-Fi, Thriller",1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '21%'}, {'Source': 'Metacritic', 'Value': '37/100'}]",102 min
371628,https://m.media-amazon.com/images/M/MV5BMTA2ODI3NDY4NDBeQTJeQWpwZ15BbWU3MDE4OTY2ODg@._V1_SX300.jpg,https://www.imdb.com/title/tt2548398/,Deadtime,"Rody Claude, Jessica Hegarty, Kenny Low, Paul Boucher",N/A,Rody Claude,19 May 2015,"Action, Crime, Thriller",N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}]",98 min
371629,N/A,https://www.imdb.com/title/tt2548406/,Maichiru ratai,"Mami Himuro, Sayaka Asakura, Hiromi Kubota, Reiko Akagi",N/A,Masatomo Yatake,10 Apr 1990,N/A,N/A,[],60 min
371630,N/A,https://www.imdb.com/title/tt2548438/,Yangu pawa shirizu: Daigaku bangaichi,"Eiko Azusa, Akiko Fumino, Yûzô Hayakawa, Sei Hiraizumi",N/A,Michihiko Obimori,29 Nov 1969,N/A,N/A,[],N/A
371631,https://m.media-amazon.com/images/M/MV5BNTI2NDk0NDA0MF5BMl5BanBnXkFtZTgwODM1NDkwMjE@._V1_SX300.jpg,https://www.imdb.com/title/tt2548738/,Rich Hill,"Alyssa Jewell, Andrew Jewell, Elizabeth Jewell, Willie Jewell",Dinky Pictures,"Andrew Droz Palermo(co-director), Tracy Droz Tragos(co-director)",01 Aug 2014,"Documentary, Biography, Drama, Family",4 wins & 7 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '84%'}, {'Source': 'Metacritic', 'Value': '75/100'}]",91 min
